,car-id,days,left-park
8962,20150607030644-318,13,True
8963,20151507031539-411,3,True
8964,20151607031638-902,0,True
8965,20152307032337-327,6,True
8966,20153107033125-767,0,True
8967,20153507033523-248,1,True
8968,20155207035220-980,0,True
8969,20155207035246-589,0,True
8970,20150007040000-591,0,True
8971,20150607040626-348,0,True
8972,20151507041515-490,2,True
8973,20151707041712-312,2,True
8974,20151907041937-152,0,True
8975,20152107042148-742,7,True
8976,20152307042315-347,3,True
8977,20152707042731-919,0,True
8978,20153807043826-928,0,True
8979,20154207044223-674,0,True
8980,20150107050116-884,6,True
8981,20150307050341-35,3,True
8982,20150407050402-325,5,True
8983,20150607050608-159,1,True
8984,20151807051813-813,0,True
8985,20152207052205-192,1,True
8986,20153607053604-567,0,True
8987,20155807055827-460,4,True
8988,20150107060117-495,0,True
8989,20151107061145-484,0,True
8990,20152207062203-49,0,True
8991,20153507073559-964,0,True
8992,20150807080837-538,0,True
8993,20151007081049-256,0,True
8994,20151507091534-24,0,True
8995,20152407092408-902,0,True
8996,20154207094232-699,0,True
8997,20155107105131-908,0,True
8998,20155807105856-823,0,True
8999,20150208120236-553,0,True
9000,20153908123912-532,0,True
9001,20150008010052-816,0,True
9002,20152808022859-591,0,True
9003,20154108024107-766,0,True
9004,20153908033959-883,0,True
9005,20154308034348-264,0,True
9006,20152308052309-408,0,True
9007,20152908052915-805,0,True
9008,20150008060048-631,0,True
9009,20151008061041-615,0,True
9010,20151608061603-479,4,True
9011,20152108062110-956,0,True
9012,20152508062501-133,0,True
9013,20153008063059-589,0,True
9014,20154008064002-521,0,True
9015,20152508072546-205,0,True
9016,20153308073320-351,1,True
9017,20154408074420-516,1,True
9018,20155208075242-780,2,True
9019,20155508075512-365,5,True
9020,20150308080350-359,3,True
9021,20150408080406-657,0,True
9022,20150908080923-414,7,True
9023,20152508082517-666,8,True
9024,20152508082544-654,0,True
9025,20152608082638-702,2,True
9026,20153208083206-395,0,True
9027,20153208083210-852,0,True
9028,20154908084949-966,0,True
9029,20155208085206-672,3,True
9030,20155308085309-182,0,True
9031,20155908085941-250,0,True
9032,20150308090350-385,0,True
9033,20150708090712-967,3,True
9034,20151608091658-472,1,True
9035,20152008092016-464,0,True
9036,20152608092601-553,0,True
9037,20154408094400-252,0,True
9038,20155708095728-689,0,True
9039,20150208100221-140,1,True
9040,20151308101333-914,11,True
9041,20151508101502-435,0,True
9042,20151508101555-94,0,True
9043,20151708101713-388,4,True
9044,20151908101959-975,0,True
9045,20152008102034-994,0,True
9046,20152808102810-127,0,True
9047,20153508103503-545,0,True
9048,20154708104711-651,4,True
9049,20154708104749-918,0,True
9050,20155308105343-910,3,True
9051,20151508111538-586,0,True
9052,20151708111710-843,0,True
9053,20151908111910-929,16,True
9054,20152208112234-845,8,True
9055,20153308113311-934,0,True
9056,20154508114523-645,2,True
9057,20155308115306-860,0,True
9058,20155708115739-107,0,True
9059,20150108120140-67,0,True
9060,20150808120839-918,0,True
9061,20152108122142-303,16,True
9062,20152808122849-523,0,True
9063,20153208123237-878,4,True
9064,20154308124335-8,0,True
9065,20154408124457-555,3,True
9066,20155608125627-896,0,True
9067,20152208012227-661,3,True
9068,20153508013540-37,0,True
9069,20154008014020-3,3,True
9070,20154108014126-563,6,True
9071,20154308014359-25,0,True
9072,20155108015134-360,1,True
9073,20150608020653-576,0,True
9074,20150808020824-931,0,True
9075,20150908020926-913,8,True
9076,20153808023854-809,0,True
9077,20155308025321-11,10,True
9078,20155908025917-368,3,True
9079,20150908030947-43,0,True
9080,20152308032338-323,0,True
9081,20153508033513-874,1,True
9082,20153608033630-572,0,True
9083,20153808033852-901,0,True
9084,20154108034131-291,2,True
9085,20155508035530-98,1,True
9086,20151008041030-931,0,True
9087,20151308041318-416,3,True
9088,20152008042053-423,3,True
9089,20152908042934-54,0,True
9090,20153008043051-424,0,True
9091,20153408043401-757,0,True
9092,20153708043726-871,0,True
9093,20154008044039-692,1,True
9094,20154408044436-655,9,True
9095,20154708044705-32,2,True
9096,20154708044711-639,1,True
9097,20155308045321-417,1,True
9098,20155908045910-460,0,True
9099,20150108050153-619,1,True
9100,20150208050254-21,11,True
9101,20151808051800-604,0,True
9102,20152408052435-531,2,True
9103,20153108053138-793,1,True
9104,20153508053556-774,3,True
9105,20155008055031-646,3,True
9106,20150208080245-958,0,True
9107,20155608085650-551,0,True
9108,20151308111306-767,0,True
9109,20151908111917-937,0,True
9110,20153608113640-380,0,True
9111,20155908115956-943,0,True
9112,20152909122911-949,0,True
9113,20153009123001-516,0,True
9114,20151509011505-265,0,True
9115,20153709023755-809,0,True
9116,20154209024222-720,0,True
9117,20155709025743-69,0,True
9118,20151009051031-939,0,True
9119,20152009052035-476,0,True
9120,20153509053507-371,0,True
9121,20150009060037-852,10,True
9122,20150109060133-67,1,True
9123,20150809060853-307,3,True
9124,20151509061529-73,0,True
9125,20152809062856-589,0,True
9126,20153509063553-817,8,True
9127,20155209065239-593,1,True
9128,20155609065611-118,0,True
9129,20152109072151-681,2,True
9130,20152509072510-961,2,True
9131,20153609073641-224,0,True
9132,20154009074056-552,1,True
9133,20154509074508-489,0,True
9134,20154909074911-878,2,True
9135,20150209080253-791,0,True
9136,20150509080553-391,0,True
9137,20152809082800-369,0,True
9138,20153209083207-54,4,True
9139,20153909083952-481,0,True
9140,20154309084355-477,0,True
9141,20155509085524-852,0,True
9142,20150109090104-441,0,True
9143,20150409090411-319,6,True
9144,20153209093250-358,13,True
9145,20153509093519-525,0,True
9146,20154209094240-466,0,True
9147,20155409095404-1,3,True
9148,20155809095840-349,0,True
9149,20150109100114-5,2,True
9150,20150909100908-893,1,True
9151,20151109101115-984,1,True
9152,20151409101410-293,2,True
9153,20152009102043-757,0,True
9154,20152609102611-783,6,True
9155,20153309103304-690,16,True
9156,20154509104501-59,4,True
9157,20155009105054-571,7,True
9158,20150009110038-258,0,True
9159,20150509110512-433,3,True
9160,20151209111219-195,3,True
9161,20151409111437-111,3,True
9162,20152209112223-837,0,True
9163,20153209113252-119,4,True
9164,20153509113502-414,2,True
9165,20153609113649-758,1,True
9166,20154809114818-832,2,True
9167,20155109115123-786,3,True
9168,20155309115357-981,0,True
9169,20155509115514-291,1,True
9170,20150109120126-683,0,True
9171,20150709120708-806,1,True
9172,20150909120927-426,8,True
9173,20151809121805-29,5,True
9174,20153909123939-465,0,True
9175,20150509010550-822,1,True
9176,20150809010801-971,2,True
9177,20152309012303-904,0,True
9178,20152809012825-91,0,True
9179,20153409013402-796,5,True
9180,20153609013658-819,2,True
9181,20154009014043-627,0,True
9182,20154109014116-716,1,True
9183,20155209015217-718,0,True
9184,20150509020558-681,1,True
9185,20150809020810-28,0,True
9186,20151509021544-252,0,True
9187,20152109022102-894,3,True
9188,20152809022854-210,0,True
9189,20153209023251-83,0,True
9190,20153509023509-870,0,True
9191,20155109025110-178,0,True
9192,20150209030207-239,0,True
9193,20150309030327-506,0,True
9194,20150609030606-244,2,True
9195,20152009032045-131,7,True
9196,20153209033206-466,0,True
9197,20153509033522-770,4,True
9198,20153609033627-164,0,True
9199,20150109040106-69,0,True
9200,20150909040914-244,0,True
9201,20151009041046-979,0,True
9202,20151309041300-869,1,True
9203,20151909041905-738,0,True
9204,20152309042301-368,1,True
9205,20152309042338-514,0,True
9206,20152909042926-203,0,True
9207,20153109043127-486,4,True
9208,20153309043326-627,0,True
9209,20154209044216-651,0,True
9210,20154309044344-578,0,True
9211,20154709044702-412,3,True
9212,20154709044740-841,1,True
9213,20155809045850-372,0,True
9214,20150609050629-558,0,True
9215,20151309051316-267,0,True
9216,20151409051437-834,0,True
9217,20151909051914-299,10,True
9218,20152109052119-324,1,True
9219,20152509052554-869,3,True
9220,20154309054331-529,0,True
9221,20155409055424-104,5,True
9222,20150109060105-321,0,True
9223,20153009063028-871,0,True
9224,20153109063131-710,0,True
9225,20155009075059-129,0,True
9226,20151309081300-178,0,True
9227,20152709082722-414,0,True
9228,20154409084407-538,0,True
9229,20155209085220-909,0,True
9230,20152609092656-305,0,True
9231,20154109094118-83,0,True
9232,20154309094342-984,0,True
9233,20154509094553-399,0,True
9234,20150709100754-675,0,True
9235,20155809105821-489,0,True
9236,20151709111713-199,0,True
9237,20155710125719-554,0,True
9238,20150910020923-287,0,True
9239,20155310035300-564,0,True
9240,20151810041830-866,0,True
9241,20155010045051-886,0,True
9242,20150410050429-88,0,True
9243,20154310054319-507,0,True
9244,20154910054929-46,0,True
9245,20151410061424-60,1,True
9246,20152010062058-60,2,True
9247,20152310062340-347,1,True
9248,20154110064123-404,0,True
9249,20154210064241-373,0,True
9250,20155410065428-222,0,True
9251,20150510070529-448,0,True
9252,20153310073330-983,0,True
9253,20153310073359-286,1,True
9254,20153710073716-970,1,True
9255,20153910073928-690,0,True
9256,20155110075150-591,5,True
9257,20155310075332-779,0,True
9258,20155410075450-130,5,True
9259,20150010080005-370,1,True
9260,20150310080358-131,0,True
9261,20150610080607-677,2,True
9262,20151510081533-93,0,True
9263,20151610081616-401,0,True
9264,20154910084959-834,0,True
9265,20155710085723-640,0,True
9266,20151810091823-659,0,True
9267,20152510092527-332,5,True
9268,20153210093216-742,0,True
9269,20154810094804-100,0,True
9270,20155510095558-877,0,True
9271,20150010100022-558,0,True
9272,20150210100228-734,5,True
9273,20151110101156-652,1,True
9274,20152210102209-548,0,True
9275,20152210102259-455,0,True
9276,20153110103147-254,5,True
9277,20153310103325-597,19,True
9278,20154210104202-41,0,True
9279,20154710104708-705,0,True
9280,20155210105230-671,15,True
9281,20155310105320-51,5,True
9282,20151710111713-168,1,True
9283,20151910111953-81,3,True
9284,20152610112615-740,2,True
9285,20153810113852-786,0,True
9286,20153910113938-766,2,True
9287,20154510114523-240,4,True
9288,20150010120011-538,0,True
9289,20150010120021-402,0,True
9290,20150610120636-389,0,True
9291,20152010122043-411,0,True
9292,20152310122310-667,0,True
9293,20152710122745-528,17,True
9294,20153610123659-887,0,True
9295,20154810124825-389,0,True
9296,20154810124843-713,6,True
9297,20155810125837-406,4,True
9298,20155910125949-512,0,True
9299,20150710010716-189,0,True
9300,20151810011827-158,0,True
9301,20154710014737-330,0,True
9302,20151210021258-493,1,True
9303,20151510021521-830,0,True
9304,20152710022715-872,1,True
9305,20153710023738-627,3,True
9306,20154610024600-995,0,True
9307,20154610024627-393,1,True
9308,20154910024932-203,2,True
9309,20155010025035-931,2,True
9310,20150110030105-67,6,True
9311,20151910031914-568,4,True
9312,20153910033927-41,11,True
9313,20155010035027-845,0,True
9314,20155410035426-585,1,True
9315,20155710035704-355,0,True
9316,20155910035914-610,2,True
9317,20150010040007-631,1,True
9318,20150510040554-767,3,True
9319,20151110041127-50,0,True
9320,20151210041246-108,0,True
9321,20151410041411-39,0,True
9322,20153010043052-895,0,True
9323,20154310044352-738,3,True
9324,20154310044355-435,5,True
9325,20155210045254-447,0,True
9326,20155710045720-435,0,True
9327,20150310050337-557,1,True
9328,20151510051559-717,2,True
9329,20153210053210-862,0,True
9330,20153310053343-896,1,True
9331,20154410054454-887,0,True
9332,20155310055324-613,2,True
9333,20155410055413-237,4,True
9334,20155610055631-773,0,True
9335,20155610055653-905,1,True
9336,20155710055728-180,0,True
9337,20152910072917-61,0,True
9338,20155010075046-55,0,True
9339,20155210085237-852,0,True
9340,20155010105048-661,0,True
9341,20154410114421-764,0,True
9342,20154911124911-42,0,True
9343,20151011011010-245,0,True
9344,20150211020216-596,0,True
9345,20150411020420-325,0,True
9346,20152911022906-489,0,True
9347,20150811030849-496,0,True
9348,20150611040604-12,0,True
9349,20152811042814-583,0,True
9350,20151111051119-594,0,True
9351,20151211051227-514,0,True
9352,20151411051411-908,0,True
9353,20153711053713-630,0,True
9354,20153711053745-657,0,True
9355,20153911053918-572,0,True
9356,20150911060927-249,2,True
9357,20151211061241-520,2,True
9358,20152311062341-163,0,True
9359,20152511062558-155,0,True
9360,20152711062749-315,0,True
9361,20152911062908-132,1,True
9362,20152911062921-382,0,True
9363,20153711063717-524,2,True
9364,20154511064520-418,0,True
9365,20154711064710-266,1,True
9366,20155411065407-954,0,True
9367,20151711071703-72,3,True
9368,20152211072207-967,2,True
9369,20153711073708-752,3,True
9370,20154511074500-960,0,True
9371,20155211075244-304,2,True
9372,20150511080548-765,4,True
9373,20150911080911-37,3,True
9374,20151511081530-342,1,True
9375,20153411083432-767,0,True
9376,20154211084219-154,0,True
9377,20155611085614-73,1,True
9378,20151211091201-575,3,True
9379,20151411091454-825,0,True
9380,20153011093025-374,1,True
9381,20153211093220-6,0,True
9382,20153711093723-390,1,True
9383,20154811094831-646,0,True
9384,20150611100636-247,0,True
9385,20151211101209-170,0,True
9386,20153411103429-694,4,True
9387,20153711103709-280,0,True
9388,20153811103843-682,0,True
9389,20154211104241-339,0,True
9390,20154511104531-707,0,True
9391,20155211105237-636,0,True
9392,20155511105504-943,9,True
9393,20150411110428-447,0,True
9394,20151311111340-727,0,True
9395,20151511111500-654,6,True
9396,20152011112014-924,0,True
9397,20153311113346-259,2,True
9398,20154311114324-772,0,True
9399,20150411120449-453,1,True
9400,20152911122959-806,0,True
9401,20153611123644-691,0,True
9402,20153611123659-692,0,True
9403,20153811123837-345,2,True
9404,20155711125728-694,0,True
9405,20152211012222-635,0,True
9406,20153211013245-391,0,True
9407,20153711013755-30,0,True
9408,20154011014002-294,2,True
9409,20150411020405-25,3,True
9410,20150511020522-862,0,True
9411,20151711021723-592,0,True
9412,20152611022615-260,7,True
9413,20153711023738-776,0,True
9414,20154311024320-794,0,True
9415,20154311024330-361,0,True
9416,20154611024657-702,0,True
9417,20154911024950-656,0,True
9418,20155411025401-133,8,True
9419,20151411031453-479,6,True
9420,20154011034039-469,0,True
9421,20154311034317-220,3,True
9422,20155111035152-902,0,True
9423,20150311040359-426,3,True
9424,20151911041901-689,0,True
9425,20152211042237-726,0,True
9426,20152611042652-570,0,True
9427,20152911042945-827,9,True
9428,20153111043111-321,3,True
9429,20154311044358-220,2,True
9430,20155311045343-651,0,True
9431,20151111051151-921,0,True
9432,20151711051741-464,0,True
9433,20153111053127-294,1,True
9434,20154111054116-626,0,True
9435,20155611055605-588,9,True
9436,20150211060212-247,0,True
9437,20151611061644-777,0,True
9438,20154311064355-564,0,True
9439,20154411064400-936,0,True
9440,20150611070625-87,0,True
9441,20152511072526-706,0,True
9442,20152911072956-499,0,True
9443,20153811073850-269,0,True
9444,20150611080617-682,0,True
9445,20155811095854-396,0,True
9446,20154011104052-37,0,True
9447,20154611104623-570,0,True
9448,20155111105151-175,0,True
9449,20151211111220-922,0,True
9450,20155511115532-317,0,True
9451,20153312013302-700,0,True
9452,20154612034642-868,0,True
9453,20155112035138-197,0,True
9454,20154712044710-632,0,True
9455,20153112053133-189,0,True
9456,20153712053750-371,0,True
9457,20150712060714-467,0,True
9458,20151812061805-214,3,True
9459,20152012062013-357,0,True
9460,20152912062902-70,0,True
9461,20154812064852-553,0,True
9462,20154912064957-728,0,True
9463,20155012065005-217,3,True
9464,20150312070334-705,1,True
9465,20150312070358-756,0,True
9466,20150412070442-715,8,True
9467,20150712070717-383,0,True
9468,20150712070719-741,0,True
9469,20151312071335-425,0,True
9470,20154212074205-242,0,True
9471,20154912074952-730,0,True
9472,20150012080004-451,0,True
9473,20150112080120-851,0,True
9474,20150112080156-678,4,True
9475,20151412081447-295,6,True
9476,20151712081729-791,0,True
9477,20151712081746-902,6,True
9478,20152712082719-296,1,True
9479,20153012083040-807,16,True
9480,20153512083545-799,0,True
9481,20153912083903-728,2,True
9482,20154212084212-789,7,True
9483,20154512084511-218,5,True
9484,20150112090109-791,0,True
9485,20152512092555-343,0,True
